59,-82.53,35.55,Quercus rubra,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,36.00,90.00,0,Unknown,Unknown
60,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,12.00,71.00,0,Unknown,Unknown
61,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,4.00,15.00,0,Unknown,Unknown
62,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,6.00,35.00,0,Unknown,Unknown
63,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,30.00,0,Unknown,Unknown
64,-82.53,35.55,Quercus alba,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,16.00,40.00,0,Unknown,Unknown
65,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,12.00,42.00,0,Unknown,Unknown
66,-82.53,35.55,Quercus alba,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,18.00,50.00,0,Unknown,Unknown
67,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,8.00,25.00,0,Unknown,Unknown
68,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,26.00,60.00,0,Unknown,Unknown
69,-82.53,35.55,Quercus alba,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,14.00,35.00,0,Unknown,Unknown
70,-82.53,35.55,Quercus alba,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,65.00,0,Unknown,Unknown
71,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,19.00,70.00,0,Unknown,Unknown
72,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,14.00,35.00,0,Unknown,Unknown
73,-82.53,35.55,Quercus rubra,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,25.00,60.00,0,Unknown,Unknown
74,-82.53,35.55,Quercus alba,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,19.00,45.00,0,Unknown,Unknown
75,-82.53,35.55,Prunus cerasus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,5.00,20.00,0,Unknown,Unknown
76,-82.53,35.55,Pinus strobus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,6.00,0,Unknown,Unknown
77,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,3.00,15.00,0,Unknown,Unknown
78,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,21.00,50.00,0,Unknown,Unknown
79,-82.53,35.55,Pinus strobus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,6.00,18.00,0,Unknown,Unknown
80,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,22.00,65.00,0,Unknown,Unknown
81,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,65.00,0,Unknown,Unknown
82,-82.53,35.55,Prunus cerasus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,6.00,25.00,0,Unknown,Unknown
83,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,18.00,45.00,0,Unknown,Unknown
84,-82.53,35.55,Pinus strobus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,4.00,19.00,0,Unknown,Unknown
85,-82.53,35.55,Picea abies,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,9.00,35.00,0,Unknown,Unknown
86,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,12.00,40.00,0,Unknown,Unknown
87,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,12.00,40.00,0,Unknown,Unknown
88,-82.53,35.55,Prunus cerasus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,8.00,18.00,0,Unknown,Unknown
89,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,16.00,65.00,0,Unknown,Unknown
90,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,70.00,0,Unknown,Unknown
91,-82.53,35.55,Pinus strobus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,23.00,55.00,0,Unknown,Unknown
92,-82.53,35.55,Prunus cerasus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,50.00,0,Unknown,Unknown
93,-82.53,35.55,Pinus strobus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,32.00,60.00,0,Unknown,Unknown
94,-82.53,35.55,Picea abies,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,35.00,0,Unknown,Unknown
95,-82.53,35.55,Tsuga caroliniana,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,3.00,15.00,0,Unknown,Unknown
96,-82.53,35.55,Pinus strobus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,40.00,0,Unknown,Unknown
97,-82.53,35.55,Pinus strobus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,40.00,0,Unknown,Unknown
98,-82.53,35.55,Pinus strobus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,40.00,0,Unknown,Unknown
99,-82.53,35.55,Picea abies,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,8.00,25.00,0,Unknown,Unknown
100,-82.53,35.55,Picea abies,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,8.00,25.00,0,Unknown,Unknown
101,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,13.00,35.00,0,Unknown,Unknown
102,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,7.00,18.00,0,Unknown,Unknown
103,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,6.00,35.00,0,Unknown,Unknown
104,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,19.00,74.00,0,Unknown,Unknown
105,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,9.00,0,Unknown,Unknown
106,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,7.00,25.00,0,Unknown,Unknown
107,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
108,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,38.00,86.00,0,Unknown,Unknown
109,-82.53,35.55,Paulownia tomentosa,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,8.00,35.00,0,Unknown,Unknown
110,-82.53,35.55,Ilex opaca,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,20.00,0,Unknown,Unknown
111,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,35.00,0,Unknown,Unknown
112,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,35.00,0,Unknown,Unknown
114,-82.53,35.55,Quercus rubra,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,8.00,15.00,0,Unknown,Unknown
115,-82.53,35.55,Robinia L.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,38.00,0,Unknown,Unknown
116,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,22.00,63.00,0,Unknown,Unknown
117,-82.53,35.55,Carya Nutt.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,14.00,48.00,0,Unknown,Unknown
118,-82.53,35.55,Carya Nutt.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,13.00,45.00,0,Unknown,Unknown
119,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,12.00,36.00,0,Unknown,Unknown
120,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,22.00,68.00,0,Unknown,Unknown
121,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,23.00,72.00,0,Unknown,Unknown
122,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,27.00,75.00,0,Unknown,Unknown
123,-82.53,35.55,Carya Nutt.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,28.00,0,Unknown,Unknown
124,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,21.00,66.00,0,Unknown,Unknown
125,-82.53,35.55,Carya Nutt.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,36.00,0,Unknown,Unknown
126,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,16.00,57.00,0,Unknown,Unknown
127,-82.53,35.55,Oxydendrum arboreum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,9.00,27.00,0,Unknown,Unknown
128,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,18.00,60.00,0,Unknown,Unknown
129,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,24.00,64.00,0,Unknown,Unknown
130,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,19.00,71.00,0,Unknown,Unknown
131,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,55.00,0,Unknown,Unknown
132,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,32.00,78.00,0,Unknown,Unknown
133,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,52.00,0,Unknown,Unknown
134,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,23.00,60.00,0,Unknown,Unknown
135,-82.53,35.55,Carya Nutt.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,16.00,55.00,0,Unknown,Unknown
136,-82.53,35.55,Carya Nutt.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,14.00,50.00,0,Unknown,Unknown
137,-82.53,35.55,Acer saccharum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,36.00,50.00,0,Unknown,Unknown
138,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,17.00,53.00,0,Unknown,Unknown
139,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,55.00,0,Unknown,Unknown
142,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
143,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,22.00,20.00,0,Unknown,Unknown
144,-82.53,35.55,Quercus prinus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,8.00,18.00,0,Unknown,Unknown
145,-82.53,35.55,Picea abies,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,78.00,0,Unknown,Unknown
146,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,23.00,64.00,0,Unknown,Unknown
147,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,4.00,15.00,0,Unknown,Unknown
148,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,21.00,30.00,0,Unknown,Unknown
149,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,11.00,0,Unknown,Unknown
150,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
151,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,11.00,0,Unknown,Unknown
152,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,11.00,0,Unknown,Unknown
153,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
154,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,11.00,0,Unknown,Unknown
155,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,11.00,0,Unknown,Unknown
156,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,11.00,0,Unknown,Unknown
157,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,18.00,70.00,0,Unknown,Unknown
158,-82.53,35.55,Robinia L.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,11.00,45.00,0,Unknown,Unknown
159,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,4.00,13.00,0,Unknown,Unknown
160,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
161,-82.53,35.55,Robinia L.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,25.00,0,Unknown,Unknown
162,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
163,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
164,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
165,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
166,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
167,-82.53,35.55,Robinia L.,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,65.00,0,Unknown,Unknown
168,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,4.00,18.00,0,Unknown,Unknown
169,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,4.00,18.00,0,Unknown,Unknown
170,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,18.00,56.00,0,Unknown,Unknown
171,-82.53,35.55,Acer rubrum,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,8.00,30.00,0,Unknown,Unknown
172,-82.53,35.55,Picea abies,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,13.00,65.00,0,Unknown,Unknown
173,-82.53,35.55,Picea abies,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,13.00,67.00,0,Unknown,Unknown
174,-82.53,35.55,Acer negundo,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,25.00,35.00,0,Unknown,Unknown
175,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
176,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,6.00,35.00,0,Unknown,Unknown
177,-82.53,35.55,Tsuga caroliniana,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,2.00,5.00,0,Unknown,Unknown
178,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
179,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
180,-82.53,35.55,Unidentifiable/Unknown,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,0.00,0.00,0,Unknown,Unknown
