"ID","POINT_X","POINT_Y","SCIENTIFIC","ADDRESS","PLOTTYPE","PLOTLENGTH","PLOTWIDTH","POWERLINE","OWNER","STEWARD","SPONSOR","DATEPLANTED","DIAMETER","HEIGHT","CANOPYHEIGHT","CONDITION","CANOPYCONDITION"
2134,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2135,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2142,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2143,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2144,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2145,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2146,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2147,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2148,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2149,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2150,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2151,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2153,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2154,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2156,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2161,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2162,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2164,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2168,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2170,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2177,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2178,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2179,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2181,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2182,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2192,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2193,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2194,-82.52,35.54,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
2719,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,14.00,37.00,0,Unknown,Unknown
2724,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,7.00,28.00,0,Unknown,Unknown
2725,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,6.00,15.00,0,Unknown,Unknown
2726,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,18.00,24.00,0,Unknown,Unknown
2727,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,10.00,43.00,0,Unknown,Unknown
2728,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,12.00,50.00,0,Unknown,Unknown
2732,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,12.00,0.00,0,Unknown,Unknown
2734,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,9.00,0.00,0,Unknown,Unknown
2735,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,16.00,0.00,0,Unknown,Unknown
2745,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,14.00,25.00,0,Unknown,Unknown
2747,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,24.00,34.00,0,Unknown,Unknown
2750,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,10.00,21.00,0,Unknown,Unknown
2757,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,10.00,38.00,0,Unknown,Unknown
2760,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,7.00,20.00,0,Unknown,Unknown
2761,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,7.00,26.00,0,Unknown,Unknown
2767,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,22.00,41.00,0,Unknown,Unknown
2773,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,8.00,18.00,0,Unknown,Unknown
2778,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,18.00,35.00,0,Unknown,Unknown
2780,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,9.00,44.00,0,Unknown,Unknown
2785,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,8.00,21.00,0,Unknown,Unknown
2792,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,10.00,40.00,0,Unknown,Unknown
2793,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,9.00,15.00,0,Unknown,Unknown
2794,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,11.00,15.00,0,Unknown,Unknown
2796,-82.58,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,7.00,23.00,0,Unknown,Unknown
2808,-82.58,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,15.00,22.00,0,Unknown,Unknown
2825,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,24.00,30.00,0,Unknown,Unknown
2830,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,11.00,24.00,0,Unknown,Unknown
2842,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,23.00,50.00,0,Unknown,Unknown
2853,-82.57,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,8.00,12.00,0,Unknown,Unknown
2972,-82.57,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,6.00,24.00,0,Unknown,Unknown
2979,-82.57,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,11.00,30.00,0,Unknown,Unknown
2981,-82.57,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,8.00,32.00,0,Unknown,Unknown
2984,-82.58,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,5.00,28.00,0,Unknown,Unknown
3018,-82.57,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,12.00,43.00,0,Unknown,Unknown
3023,-82.57,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,10.00,15.00,0,Unknown,Unknown
3037,-82.58,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,19.00,68.00,0,Unknown,Unknown
3064,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,8.00,44.00,0,Unknown,Unknown
3079,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,8.00,32.00,0,Unknown,Unknown
3083,-82.57,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,21.00,22.00,0,Unknown,Unknown
3126,-82.57,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,16.00,30.00,0,Unknown,Unknown
3158,-82.57,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,10.00,18.00,0,Unknown,Unknown
3173,-82.57,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,7.00,38.00,0,Unknown,Unknown
3198,-82.58,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,6.00,19.00,0,Unknown,Unknown
3247,-82.57,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,10.00,50.00,0,Unknown,Unknown
3248,-82.57,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,13.00,46.00,0,Unknown,Unknown
3249,-82.57,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,7.00,36.00,0,Unknown,Unknown
3599,-82.50,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,19.00,18.00,0,Unknown,Unknown
4156,-82.55,35.59,Unknown,,Unknown,8.00,5.00,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,4.00,10.00,0,Unknown,Unknown
4157,-82.55,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,3.00,12.00,0,Unknown,Unknown
4242,-82.54,35.57,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,26.00,30.00,0,Unknown,Unknown
4556,-82.54,35.56,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,45.00,60.00,0,Unknown,Unknown
4675,-82.55,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
4676,-82.55,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/09/2007,0.00,0.00,0,Unknown,Unknown
4916,-82.55,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,03/20/2008,2.00,8.00,0,Unknown,Unknown
4924,-82.55,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,03/20/2008,2.00,8.00,0,Unknown,Unknown
4925,-82.55,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,03/20/2008,2.00,8.00,0,Unknown,Unknown
4932,-82.55,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,03/20/2008,3.00,8.00,0,Unknown,Unknown
5043,-82.54,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,04/09/2009,2.00,6.00,0,Unknown,Unknown
5090,-82.59,35.58,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,05/11/2009,2.00,6.00,0,Unknown,Unknown
5106,-82.54,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,03/03/2010,2.00,8.00,0,Unknown,Unknown
5121,-82.55,35.59,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,04/22/2010,0.00,0.00,0,Unknown,Unknown
5164,-82.54,35.62,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,04/03/2012,4.00,12.00,0,Unknown,Unknown
5170,-82.56,35.63,Unknown,,Unknown,0,0,False,City of Asheville,City of Asheville,City of Asheville,04/04/2012,4.00,12.00,0,Unknown,Unknown

